model_id,monthly_mae_kgal,monthly_rmse_kgal,mean_cosine_similarity,median_cosine_similarity,annual_mae_kgal,annual_rmse_kgal,annual_bias_kgal
mean_curve,3.9989331436699858,7.5223310112105946,0.918679696765571,0.9555762379351138,38.830725462304414,51.66397017712743,1.495879443705474e-15
class_area_nnls,3.7141530082226715,7.3701110733462825,0.9138557036505248,0.9569708538001882,34.952693685415255,50.15189668828062,-2.5340020730335087
proportion_multioutput_rf,4.04155209034039,7.432447160651563,0.9202073805654742,0.9517844875480792,39.31902878272521,51.28196955612039,2.81654175617615
landsat_class_month_nnls,3.8305305289315883,7.411756800653804,0.9224256437243475,0.9477005622269221,36.48647626370343,51.85292738911334,0.8771912545097502
