model_id,monthly_mae_kgal,monthly_rmse_kgal,mean_cosine_similarity,median_cosine_similarity,annual_mae_kgal,annual_rmse_kgal,annual_bias_kgal
mean_curve,3.9989331436699858,7.5223310112105946,0.918679696765571,0.9555762379351138,38.830725462304414,51.66397017712743,1.495879443705474e-15
class_area_nnls,3.7141530082226715,7.3701110733462825,0.9138557036505248,0.9569708538001882,34.952693685415255,50.15189668828062,-2.5340020730335087
annual_class_area_common_shape,3.7294980772724533,7.360206623787681,0.918679696765571,0.955576237935114,34.792083865024075,50.44135132466349,-3.356927343023223
seasonally_regularized_class_area,3.6672223979095064,7.341695133228107,0.9201852725352168,0.9572312546706166,34.73271043858715,50.2508446727484,-3.5536242694346893
